id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
ts76088,2017,39,"['thriller', 'drama', 'documentation']",1,6.4,6
ts78448,2018,44,"['scifi', 'action', 'fantasy', 'romance']",1,7.6,924
ts86142,2018,50,['comedy'],2,7.3,202
ts82321,2018,43,['reality'],3,5.0,546
ts56102,2017,24,"['scifi', 'action', 'animation', 'fantasy']",1,6.9,767
ts82389,2018,24,"['drama', 'romance', 'thriller', 'animation', 'crime', 'horror']",1,6.4,641
ts78981,2018,27,"['drama', 'family', 'comedy']",1,5.9,489
ts55188,2017,54,"['drama', 'history']",1,7.6,5336
ts79339,2018,24,"['thriller', 'animation', 'drama', 'action', 'fantasy', 'horror']",1,5.9,455
ts77813,2017,24,"['drama', 'thriller', 'comedy']",2,7.4,1637
ts84116,2018,55,"['drama', 'crime']",1,4.3,129
ts261568,2018,70,['action'],1,0.0,0
ts57447,2017,25,"['documentation', 'sport']",1,7.2,787
ts75860,2017,24,"['thriller', 'action', 'animation', 'scifi', 'war', 'drama']",1,7.7,1262
ts108937,2017,27,['reality'],4,8.2,12
ts58493,2017,24,"['action', 'scifi', 'family', 'fantasy', 'animation']",2,7.6,467
ts82274,2018,23,"['comedy', 'animation', 'fantasy']",3,6.5,182
ts113293,2018,3,['animation'],3,7.7,26
ts82554,2017,2,"['animation', 'music']",5,7.0,47
ts77416,2018,22,"['drama', 'animation', 'comedy', 'romance']",1,7.4,1400
ts57049,2017,19,"['comedy', 'family', 'scifi']",4,7.3,531
ts57513,2017,24,"['animation', 'drama', 'thriller']",1,6.5,86
ts81544,2018,43,"['reality', 'sport', 'documentation']",1,8.1,1064
ts83015,2018,39,"['drama', 'scifi', 'action', 'fantasy', 'romance']",1,8.0,177
ts58034,2017,22,"['comedy', 'animation']",1,6.0,67
ts78644,2018,66,"['crime', 'drama']",1,5.6,473
ts76205,2017,26,['drama'],2,8.2,4010
ts81069,2018,50,"['documentation', 'crime']",2,7.1,263
ts83300,2018,45,"['drama', 'history']",1,7.8,801
ts84362,2018,24,"['action', 'comedy', 'drama', 'romance', 'animation']",1,7.2,781
ts77715,2018,24,"['action', 'scifi', 'animation', 'drama', 'romance']",2,5.7,256
ts78581,2018,27,"['documentation', 'sport']",1,7.5,1303
ts82128,2018,24,"['action', 'drama', 'scifi', 'thriller', 'animation', 'fantasy']",1,4.9,154
ts75765,2017,23,"['comedy', 'animation']",1,5.7,333
ts57454,2017,23,"['comedy', 'family', 'fantasy', 'animation']",1,5.0,696
ts85070,2018,36,"['action', 'documentation', 'history', 'sport']",1,7.8,435
ts83685,2018,85,"['documentation', 'crime']",1,0.0,0
ts80205,2018,42,"['reality', 'documentation', 'sport']",1,7.6,745
ts56108,2017,24,"['action', 'comedy', 'animation']",1,6.6,448
ts108992,2018,25,['reality'],3,8.9,46
ts58048,2017,24,"['animation', 'drama', 'romance']",1,7.1,837
ts58281,2017,21,"['action', 'animation', 'drama', 'scifi']",2,7.3,480
ts129852,2017,9,"['horror', 'thriller', 'action']",1,3.0,115
ts56657,2017,23,"['scifi', 'animation', 'action', 'fantasy']",3,5.8,304
ts249366,2017,69,['western'],1,6.2,13
ts57490,2017,23,"['drama', 'animation', 'romance']",1,6.1,718
ts113109,2017,5,"['animation', 'family']",6,8.6,264
ts84271,2017,45,['drama'],1,7.4,54
ts80975,2018,23,"['animation', 'comedy', 'family']",2,5.8,334
ts55146,2017,20,"['animation', 'family', 'fantasy', 'european']",2,4.9,175
ts80458,2017,9,"['animation', 'family']",1,6.0,63
ts56254,2017,29,"['drama', 'animation', 'music', 'romance']",1,6.3,219
ts85349,2018,44,"['comedy', 'history', 'romance', 'scifi']",1,0.0,0
ts118906,2018,25,"['animation', 'comedy', 'family']",3,7.6,173
ts56113,2017,26,"['drama', 'scifi', 'animation']",1,6.6,72
ts86256,2018,18,"['animation', 'drama', 'romance', 'comedy']",1,8.0,308
ts95569,2018,21,"['animation', 'family', 'fantasy']",3,4.1,214
ts90586,2017,40,['comedy'],2,7.7,41
ts84366,2018,12,"['scifi', 'animation', 'comedy', 'fantasy']",1,7.5,84
ts116937,2017,22,"['thriller', 'crime', 'drama', 'scifi']",1,6.4,15
ts105112,2018,27,"['romance', 'comedy', 'drama']",1,4.0,7
ts56675,2017,26,['comedy'],1,5.9,198
ts236619,2018,3,[],1,0.0,0
ts118097,2018,25,"['comedy', 'sport']",3,7.9,82
ts84616,2018,45,['drama'],1,0.0,0
ts286394,2018,26,['comedy'],2,7.6,5578
ts213936,2018,44,['comedy'],1,7.2,14
ts82819,2018,28,"['documentation', 'sport']",1,7.1,231
ts95826,2017,6,"['animation', 'family']",3,9.0,57
ts118734,2017,26,['comedy'],1,5.3,208
ts102921,2018,27,"['comedy', 'drama']",1,9.0,46
ts89621,2017,50,"['documentation', 'crime']",1,7.3,54
ts89762,2017,49,['reality'],3,8.0,48
ts191563,2018,4,"['family', 'animation']",5,5.5,28
ts110717,2018,11,"['comedy', 'family', 'animation']",1,8.6,63
ts79006,2018,25,"['fantasy', 'animation', 'family']",2,5.0,142
ts90224,2018,79,[],1,0.0,0
ts83976,2018,56,"['documentation', 'sport']",1,7.3,105
ts251418,2017,19,['family'],4,0.0,0
ts86767,2018,32,"['documentation', 'sport']",1,7.1,61
ts114503,2018,40,"['comedy', 'documentation', 'reality']",1,6.7,1112
ts96003,2018,29,"['history', 'documentation']",1,8.4,221
ts86261,2018,19,"['action', 'comedy', 'family']",1,8.2,9
ts110185,2017,11,"['animation', 'family']",2,7.5,28
ts224197,2017,45,"['family', 'drama']",1,0.0,0
ts120722,2017,5,['animation'],2,9.1,13
ts95699,2017,7,"['animation', 'family']",2,6.9,24
ts142311,2017,9,['comedy'],1,5.4,166
ts80239,2017,14,"['documentation', 'crime', 'horror']",1,7.7,9
ts263383,2018,14,"['family', 'comedy', 'animation']",2,0.0,0
ts105811,2017,1,['family'],1,1.9,17
ts86952,2017,20,['drama'],2,7.1,35
ts249464,2017,25,"['animation', 'action', 'comedy', 'family']",1,8.8,31
ts120392,2017,25,[],1,6.8,7
ts250455,2018,3,['animation'],3,0.0,0
ts258310,2018,27,['documentation'],1,6.4,16
ts97576,2017,47,['documentation'],1,7.1,28
ts111156,2018,12,['comedy'],1,7.0,38
ts96439,2018,34,['comedy'],1,5.6,8
ts287841,2018,23,"['romance', 'crime']",3,6.5,7
ts114514,2018,5,"['fantasy', 'comedy']",1,8.0,28
ts78989,2017,25,['drama'],1,6.9,19
ts105217,2017,1,[],2,0.0,0
ts110904,2018,21,['sport'],6,0.0,0
ts108300,2018,38,[],6,8.4,190
ts94969,2017,11,"['animation', 'fantasy']",1,7.5,42
ts120157,2017,25,['action'],1,0.0,0
ts190637,2018,26,[],5,8.0,10
ts104136,2018,30,"['comedy', 'reality']",1,6.8,30
ts112902,2018,58,['comedy'],1,0.0,0
ts103625,2018,12,"['animation', 'comedy']",1,7.6,9
ts325749,2017,21,['drama'],1,7.9,27
ts103639,2018,23,['reality'],2,8.5,7
ts285007,2017,1,"['family', 'music', 'animation']",4,0.0,0
ts104665,2018,9,"['action', 'family', 'fantasy', 'music', 'animation']",3,6.9,45
ts104491,2017,1,[],1,0.0,0
ts115791,2018,56,['comedy'],1,6.4,14
ts87959,2020,54,"['drama', 'crime', 'thriller']",2,7.6,54390
ts146916,2019,55,"['scifi', 'thriller', 'horror', 'crime', 'drama', 'fantasy']",2,7.8,57194
ts86600,2019,49,"['drama', 'history']",3,9.3,33844
ts255742,2020,48,"['drama', 'comedy', 'documentation']",3,8.6,13171
ts78125,2019,61,"['action', 'scifi', 'crime', 'drama', 'comedy']",4,8.7,533054
ts80679,2019,53,"['drama', 'crime']",3,8.1,16184
ts81219,2020,60,"['crime', 'drama']",2,7.2,48370
ts111977,2020,52,"['crime', 'drama', 'family']",3,7.6,8310
ts86545,2020,58,"['drama', 'action', 'crime']",2,8.1,35589
ts90311,2019,25,"['action', 'drama', 'war', 'history', 'animation']",2,8.8,45176
ts105164,2019,64,"['drama', 'crime', 'history', 'thriller']",3,7.5,7014
ts108549,2019,49,"['drama', 'romance']",3,7.7,14841
ts89886,2020,53,"['crime', 'thriller']",3,8.0,1657
ts57328,2019,56,"['comedy', 'drama', 'scifi', 'fantasy']",2,8.1,71075
ts87778,2020,31,"['scifi', 'comedy']",3,7.9,68663
ts283298,2019,32,"['comedy', 'romance']",2,8.0,30638
ts85747,2019,33,"['action', 'comedy', 'drama']",1,8.4,16692
ts189659,2020,47,"['horror', 'scifi', 'drama']",2,4.4,15629
ts218144,2020,62,"['drama', 'crime']",4,7.3,8485
ts87870,2019,23,"['animation', 'scifi', 'drama', 'fantasy']",2,8.2,21459
ts55221,2019,75,"['crime', 'drama', 'thriller']",1,7.3,10017
ts89628,2019,46,['action'],2,6.7,6255
ts47256,2019,49,"['action', 'drama']",3,7.6,39854
ts231002,2020,28,"['family', 'drama', 'action']",3,6.3,218
ts111122,2020,55,"['crime', 'drama', 'thriller']",1,8.1,26656
ts296795,2020,53,['reality'],3,6.7,2278
ts88545,2020,60,"['drama', 'crime']",2,7.3,10580
ts378259,2019,25,['comedy'],1,0.0,0
ts223059,2020,50,"['drama', 'documentation', 'sport']",2,8.8,3361
ts82800,2020,45,"['drama', 'thriller']",1,6.9,4977
ts251253,2020,43,"['action', 'drama']",2,0.0,0
ts86396,2019,29,"['comedy', 'scifi']",1,6.3,3607
ts223540,2020,50,"['documentation', 'comedy']",2,8.2,8022
ts237157,2020,43,"['drama', 'thriller', 'crime']",1,5.9,6039
ts87958,2019,57,"['drama', 'war', 'history', 'romance']",2,6.9,9215
ts108389,2020,53,"['drama', 'scifi']",1,7.4,20296
ts94023,2020,54,"['drama', 'thriller']",2,7.3,22939
ts115157,2019,57,"['thriller', 'crime', 'drama']",1,7.1,10945
ts235624,2020,45,"['crime', 'scifi', 'drama', 'romance']",2,6.2,3299
ts297864,2020,24,['drama'],1,0.0,0
ts271783,2019,28,"['reality', 'comedy']",3,8.2,951
ts90711,2019,41,"['drama', 'thriller', 'action', 'crime']",1,7.3,92
ts217979,2020,28,"['comedy', 'horror', 'scifi', 'drama', 'fantasy']",1,7.0,13988
ts90873,2019,36,['documentation'],1,6.3,125
ts271996,2020,81,"['drama', 'history']",1,7.9,4727
ts234449,2019,19,['documentation'],3,0.0,0
ts87694,2019,38,"['drama', 'comedy', 'romance']",3,5.4,42782
ts102139,2019,33,"['sport', 'documentation', 'reality']",2,5.3,476
ts191118,2019,26,['reality'],2,7.4,72
ts217448,2019,81,"['documentation', 'sport']",1,7.2,686
ts255434,2020,61,"['thriller', 'drama', 'crime', 'romance']",1,8.6,9761
ts85213,2020,57,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy', 'history']",1,6.1,10165
ts269981,2020,43,"['drama', 'romance']",1,8.1,26
ts218221,2020,26,['drama'],1,7.1,434
ts87233,2019,63,"['crime', 'drama', 'documentation', 'romance']",1,7.2,2277
ts223058,2019,54,"['scifi', 'family']",1,0.0,0
ts252101,2020,47,['reality'],1,0.0,0
ts251654,2020,33,"['drama', 'scifi']",1,0.0,0
ts84658,2019,23,"['animation', 'scifi', 'action']",1,7.0,92
ts238054,2020,13,"['comedy', 'drama', 'romance']",1,6.0,176
ts226414,2020,56,"['action', 'drama', 'family']",3,7.2,267
ts249921,2020,48,['comedy'],1,0.0,0
ts268574,2020,49,"['drama', 'comedy']",1,7.4,102
ts88557,2019,27,"['comedy', 'drama', 'romance']",2,8.7,9238
ts230603,2020,38,"['drama', 'thriller']",1,7.5,216
ts80485,2020,49,"['drama', 'action', 'thriller', 'scifi']",1,6.7,14561
ts223100,2019,46,['reality'],4,0.0,0
ts187541,2019,80,"['comedy', 'scifi', 'drama', 'romance', 'action', 'fantasy', 'horror']",1,8.1,10323
ts133315,2019,38,"['thriller', 'horror', 'scifi']",1,5.4,867
ts87789,2019,51,"['reality', 'documentation']",2,5.8,969
ts237241,2020,46,['reality'],2,5.3,778
ts107127,2020,33,"['comedy', 'drama']",3,6.1,2653
ts236697,2020,49,"['drama', 'romance', 'comedy']",1,7.4,475
ts252269,2020,48,"['documentation', 'sport']",2,7.5,486
ts236482,2020,56,"['drama', 'sport', 'documentation']",2,8.8,26
ts255055,2020,61,"['drama', 'action', 'comedy', 'romance']",1,6.3,189
ts215683,2019,44,"['action', 'drama', 'fantasy', 'horror', 'romance', 'comedy']",1,8.8,7131
ts237051,2020,46,"['documentation', 'crime']",1,8.5,2568
ts224733,2020,50,"['documentation', 'crime']",1,6.4,1043
ts88162,2019,50,"['drama', 'comedy']",2,7.2,5802
ts223381,2019,32,"['drama', 'comedy']",3,8.5,17164
ts190132,2019,29,"['comedy', 'reality']",2,6.3,1026
ts224907,2020,62,"['comedy', 'drama', 'romance', 'action']",1,7.5,3259
ts94096,2020,46,['scifi'],1,5.6,593
ts251392,2020,48,['documentation'],1,0.0,0
ts109806,2019,21,['comedy'],1,7.9,582
ts84637,2019,24,"['animation', 'action', 'fantasy', 'horror']",1,8.3,15270
ts251020,2020,45,"['thriller', 'crime', 'drama']",2,7.6,17833
ts88367,2019,24,"['scifi', 'animation', 'family']",1,7.2,224
ts221362,2019,45,"['action', 'drama', 'comedy']",2,8.7,89029
ts87398,2019,42,"['documentation', 'reality']",3,3.5,185
ts241085,2020,49,['documentation'],1,7.5,15
ts89075,2019,75,"['drama', 'comedy', 'romance']",2,7.7,4836
ts87384,2019,46,"['drama', 'action', 'thriller', 'romance']",1,6.9,10464
ts218488,2020,59,"['action', 'drama', 'history', 'war']",2,6.7,3843
ts148398,2020,64,"['drama', 'thriller', 'action', 'crime']",2,8.1,34
ts237536,2020,33,"['comedy', 'drama']",2,8.9,73297
ts188353,2020,25,"['drama', 'comedy']",1,7.5,3208
ts253654,2020,43,['documentation'],1,6.1,53
ts131867,2019,23,"['western', 'action', 'comedy']",1,7.1,34
ts237364,2020,23,"['action', 'comedy', 'drama', 'family', 'fantasy', 'animation']",2,7.1,1098
ts82702,2020,45,"['drama', 'fantasy', 'romance']",1,8.1,880
ts251536,2020,27,[],1,5.6,221
ts88827,2019,60,"['scifi', 'romance', 'thriller', 'fantasy']",1,7.7,1883
ts238737,2020,10,['comedy'],1,6.4,10
ts235732,2020,23,['reality'],1,8.2,53
ts240003,2020,88,"['horror', 'comedy']",3,4.6,9
ts86928,2019,75,"['action', 'drama', 'history', 'romance']",1,8.0,1156
ts187574,2020,53,"['crime', 'action', 'thriller']",1,7.4,856
ts110030,2020,67,['comedy'],1,0.0,0
ts230475,2019,33,['reality'],1,8.5,59
ts91649,2019,11,['comedy'],1,7.8,57
ts88435,2020,54,"['crime', 'thriller', 'drama', 'action']",1,5.9,618
ts90902,2019,63,"['drama', 'romance']",1,7.8,1651
ts223427,2019,14,"['comedy', 'family', 'history', 'animation']",1,7.7,129
ts230248,2020,45,['drama'],1,7.5,245
ts227574,2019,23,"['animation', 'drama', 'thriller', 'action']",1,6.4,598
ts218118,2019,55,"['documentation', 'crime', 'war']",1,6.6,158
ts251561,2020,48,['documentation'],1,6.3,26
ts237215,2020,43,['thriller'],1,0.0,0
ts217261,2019,44,"['sport', 'documentation', 'drama']",2,8.0,2131
ts97421,2020,20,['scifi'],1,4.7,22
ts240201,2020,77,"['documentation', 'history', 'war']",1,8.1,200
ts255185,2020,58,"['documentation', 'war']",1,8.1,624
ts259788,2020,18,[],3,2.0,150
ts221035,2020,23,['drama'],1,0.0,0
ts268505,2020,45,['action'],1,0.0,0
ts223977,2020,46,"['documentation', 'crime']",1,7.8,2748
ts262117,2020,23,"['comedy', 'scifi', 'animation', 'action']",1,7.3,8
ts105805,2020,25,"['drama', 'romance']",1,2.8,15598
ts225837,2020,44,"['action', 'drama']",1,0.0,0
ts269682,2020,88,['comedy'],2,0.0,0
ts251714,2020,30,['documentation'],1,7.5,1877
ts88926,2019,50,"['drama', 'romance']",1,8.3,11400
ts92399,2019,27,['comedy'],2,5.9,2483
ts216637,2019,25,"['scifi', 'animation', 'comedy', 'fantasy']",1,6.9,24
ts186214,2020,37,"['war', 'action', 'drama', 'history']",2,7.9,5514
ts225492,2020,70,['drama'],1,0.0,0
ts215237,2020,43,"['drama', 'horror', 'reality']",1,6.4,75
ts223211,2020,47,"['drama', 'scifi', 'fantasy', 'romance', 'action']",1,8.2,747
ts252005,2020,40,"['scifi', 'comedy', 'fantasy', 'romance']",1,7.8,78
ts188338,2019,18,"['history', 'drama', 'thriller']",3,6.0,169
ts224991,2020,50,"['documentation', 'sport']",1,7.1,584
ts243572,2020,44,['drama'],1,5.9,286
ts243944,2020,19,"['reality', 'drama', 'history']",4,8.1,19
ts235753,2020,42,['reality'],3,0.0,0
ts251977,2020,45,[],2,6.6,165
ts89818,2019,38,['documentation'],1,6.5,520
ts105708,2019,58,"['documentation', 'sport']",1,8.1,725
ts88565,2019,42,['documentation'],1,7.7,817
ts237746,2020,29,['documentation'],1,6.9,53
ts258978,2020,27,"['drama', 'romance']",4,8.1,19
ts90283,2019,43,['reality'],1,5.5,102
ts217920,2019,28,['drama'],1,0.0,0
ts113028,2019,56,['reality'],1,4.1,409
ts276581,2019,4,['drama'],1,0.0,0
ts251859,2020,41,"['family', 'drama']",1,0.0,0
ts231707,2019,18,['drama'],1,4.6,26
ts88687,2019,46,['action'],1,0.0,0
ts220115,2019,44,['drama'],1,0.0,0
ts223869,2019,45,"['drama', 'thriller', 'comedy', 'romance', 'action', 'history']",1,7.6,286
ts237593,2020,43,['drama'],1,0.0,0
ts225623,2020,43,['action'],1,0.0,0
ts105548,2019,20,"['family', 'drama', 'comedy', 'action', 'thriller', 'animation', 'fantasy']",3,5.7,1438
ts286832,2019,47,['drama'],1,6.9,112
ts256526,2020,50,"['drama', 'comedy', 'fantasy', 'sport']",1,8.6,175
ts237273,2020,22,"['drama', 'comedy']",3,4.1,435
ts214857,2020,53,"['crime', 'drama', 'thriller']",1,6.1,5464
ts186880,2019,47,"['crime', 'drama']",2,6.7,81
ts101897,2019,45,"['action', 'drama', 'fantasy', 'history', 'romance', 'war']",1,7.3,122
ts269240,2020,45,"['drama', 'history']",1,6.8,104
ts235770,2020,46,"['drama', 'history', 'music', 'romance', 'war']",1,8.7,111
ts221220,2019,48,"['romance', 'comedy', 'drama']",1,5.7,36
ts269289,2020,58,"['comedy', 'thriller', 'drama', 'romance']",1,7.3,301
ts225406,2020,32,['drama'],1,0.0,0
ts220245,2019,47,['action'],1,0.0,0
ts237627,2020,40,"['comedy', 'fantasy', 'romance', 'drama']",1,7.9,704
ts212973,2020,45,"['drama', 'romance']",1,7.4,17
ts256175,2020,41,['drama'],1,0.0,0
ts213763,2019,42,"['drama', 'fantasy', 'history', 'scifi']",1,8.3,25
ts223636,2019,43,['drama'],1,0.0,0
ts108985,2019,25,"['animation', 'fantasy']",3,8.9,194
ts226596,2020,41,"['thriller', 'drama', 'history', 'romance']",1,8.3,74
ts88813,2019,23,"['drama', 'history']",1,6.6,35
ts256892,2020,45,['war'],1,0.0,0
ts255098,2020,41,['drama'],1,7.1,22
ts222503,2019,45,"['drama', 'romance']",1,8.1,66
ts192297,2019,16,"['family', 'animation']",5,5.3,96
ts90671,2019,22,['comedy'],3,7.1,110
ts225989,2019,24,"['drama', 'romance']",1,6.5,128
ts262717,2020,50,['reality'],1,6.5,572
ts253811,2020,45,['drama'],1,0.0,0
ts251348,2020,45,"['romance', 'drama', 'history']",1,6.6,11
ts251959,2020,38,['drama'],1,0.0,0
ts304666,2020,29,"['scifi', 'fantasy']",3,6.6,11
ts245147,2020,23,"['family', 'animation']",4,8.6,104
ts255728,2020,33,"['documentation', 'sport']",1,7.8,88
ts254670,2020,31,['drama'],1,0.0,0
ts216972,2019,22,['animation'],1,7.4,31
ts222938,2019,44,['drama'],1,0.0,0
ts105254,2019,13,"['animation', 'comedy']",1,7.3,77
ts106632,2019,4,['comedy'],2,0.0,0
ts265139,2020,5,"['animation', 'action', 'family']",2,7.3,18
ts254443,2020,22,['comedy'],1,6.0,615
ts188533,2019,9,"['animation', 'comedy', 'family']",2,2.8,80
ts366785,2020,56,[],1,0.0,0
ts233408,2019,52,['documentation'],3,8.8,21
ts349880,2020,21,['animation'],1,0.0,0
ts105631,2020,13,"['comedy', 'drama']",1,5.1,172
ts240255,2020,20,['reality'],5,6.2,33
ts187963,2019,24,"['comedy', 'documentation']",1,7.8,210
ts268847,2020,30,['drama'],1,0.0,0
ts313162,2020,52,"['documentation', 'history', 'war']",1,7.4,26
ts214494,2019,36,['comedy'],1,5.9,271
ts264086,2020,13,"['comedy', 'documentation']",1,8.4,98
ts188279,2019,43,"['western', 'family', 'reality']",1,7.1,65
ts325835,2020,7,[],1,0.0,0
ts111637,2019,26,['reality'],1,6.3,19
ts237801,2020,47,[],1,0.0,0
ts233538,2020,15,"['thriller', 'drama']",2,7.7,44
ts93530,2019,22,['comedy'],1,6.9,65
ts234634,2020,14,"['comedy', 'drama', 'family']",1,0.0,0
ts292307,2020,6,"['comedy', 'animation']",1,7.4,16
ts218407,2019,45,['comedy'],1,3.3,8
ts188351,2019,16,"['family', 'romance', 'comedy', 'drama']",1,9.1,21
ts265292,2020,39,['reality'],2,0.0,0
ts343520,2020,39,[],1,0.0,0
ts213319,2020,45,"['fantasy', 'drama', 'comedy']",1,8.4,97
ts100430,2020,10,"['animation', 'comedy', 'drama', 'fantasy']",2,8.1,27
ts277705,2020,34,['comedy'],1,5.1,17
ts213119,2019,42,"['comedy', 'drama']",2,7.7,23
ts220801,2019,46,['documentation'],1,6.3,17
ts266936,2020,14,['animation'],2,7.5,21
ts298462,2020,2,['animation'],4,0.0,0
ts274757,2020,12,['animation'],1,7.0,5
ts278276,2020,1,"['animation', 'family', 'music']",1,0.0,0
ts231725,2019,29,"['comedy', 'drama']",1,9.7,30
ts262037,2020,12,"['comedy', 'fantasy', 'animation']",3,7.1,172
ts374473,2019,59,[],1,8.3,0
ts238953,2019,25,['documentation'],1,8.3,59
ts234518,2020,69,['comedy'],1,0.0,0
ts230062,2019,17,['reality'],1,0.0,0
ts219433,2020,18,"['history', 'drama']",1,0.0,0
ts264772,2020,33,[],2,0.0,0
ts215433,2020,16,"['comedy', 'family', 'fantasy', 'animation']",2,2.8,683
ts242904,2020,40,"['drama', 'romance']",1,8.4,33
ts260526,2020,4,['animation'],2,0.0,0
ts218126,2020,24,['comedy'],1,8.1,48
ts294685,2020,23,['documentation'],2,0.0,0
ts213242,2019,21,['drama'],1,5.8,299
ts265534,2020,2,['comedy'],1,0.0,0
ts101922,2019,43,['reality'],1,7.3,24
ts232058,2019,29,[],2,8.5,96
ts232739,2020,6,['family'],1,8.8,9
ts298837,2020,13,['animation'],1,6.8,10
ts264427,2020,27,['reality'],1,8.3,67
ts228563,2019,22,[],2,0.0,0
ts228068,2021,57,"['thriller', 'drama', 'horror']",3,7.9,52517
ts222806,2022,62,"['drama', 'scifi', 'thriller']",1,7.6,65250
ts296021,2021,46,"['reality', 'documentation', 'comedy']",2,9.0,44581
ts230063,2022,26,"['comedy', 'fantasy', 'animation', 'action', 'scifi']",3,8.4,32788
ts296827,2022,46,"['drama', 'fantasy', 'horror']",1,7.1,15136
ts325752,2022,70,"['fantasy', 'action', 'drama', 'scifi']",1,6.9,322989
ts314375,2022,49,"['action', 'crime', 'drama', 'thriller']",1,8.1,132377
ts225313,2022,52,"['drama', 'western']",1,7.9,21821
ts309360,2022,50,"['crime', 'drama']",1,7.3,9828
ts225649,2021,43,"['drama', 'comedy']",2,7.1,9494
ts226290,2022,58,"['drama', 'history']",1,7.3,6103
ts317220,2021,53,"['drama', 'crime']",1,8.1,91348
ts233781,2022,58,"['action', 'drama', 'thriller']",2,7.9,94754
ts300078,2022,45,"['drama', 'crime', 'thriller']",1,7.6,9366
ts319271,2022,50,"['western', 'drama', 'romance', 'history']",1,7.2,4711
ts328473,2022,59,"['drama', 'scifi', 'crime', 'thriller']",1,7.7,18298
ts108603,2022,45,"['comedy', 'drama']",1,8.4,13980
ts272484,2022,52,['drama'],1,7.7,5063
ts269167,2022,50,"['western', 'thriller', 'drama']",1,7.1,28723
ts368725,2022,51,"['action', 'drama', 'fantasy', 'horror', 'thriller']",1,7.1,1269
ts114855,2022,48,"['western', 'drama']",1,7.1,3194
ts236449,2021,52,"['drama', 'crime']",2,7.5,4648
ts281929,2021,45,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'horror', 'animation']",2,8.7,146618
ts256111,2022,54,"['drama', 'scifi', 'fantasy']",1,7.4,19386
ts57325,2021,59,"['scifi', 'drama', 'fantasy', 'action']",1,7.2,87846
ts343272,2022,21,['comedy'],2,6.6,2297
ts313947,2022,45,"['action', 'scifi', 'drama', 'fantasy', 'horror', 'thriller']",1,5.9,4288
ts313840,2021,61,"['crime', 'drama', 'comedy', 'thriller']",2,7.7,13081
ts88470,2021,57,"['drama', 'thriller']",1,7.6,13946
ts216926,2021,35,['comedy'],2,7.1,4269
ts309846,2022,30,"['comedy', 'fantasy', 'horror', 'drama']",2,6.9,3846
ts269919,2022,49,"['action', 'drama', 'war', 'thriller']",1,7.2,4536
ts251918,2022,53,"['drama', 'comedy', 'sport', 'family', 'romance']",1,7.5,22822
ts296664,2021,41,"['documentation', 'comedy']",2,7.5,503
ts312780,2022,44,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",1,7.3,603
ts242693,2021,43,"['drama', 'horror', 'thriller']",2,7.4,20774
ts233948,2022,54,"['crime', 'drama']",2,8.1,6039
ts298405,2022,52,['drama'],2,6.7,1958
ts256003,2021,29,"['drama', 'comedy']",2,6.2,786
ts353299,2022,60,"['music', 'documentation']",1,7.9,379
ts301852,2022,26,"['drama', 'comedy']",1,5.8,3245
ts251574,2022,44,"['scifi', 'thriller', 'fantasy', 'horror', 'drama']",1,7.3,10673
ts269096,2021,64,"['drama', 'romance']",1,7.5,1159
ts371461,2022,31,"['comedy', 'reality']",1,7.5,178
ts345528,2022,9,[],1,0.0,0
ts233954,2021,56,"['crime', 'drama']",3,7.6,4733
ts281544,2022,45,"['drama', 'romance']",2,7.4,21644
ts317105,2021,47,"['documentation', 'history']",1,8.5,354
ts301550,2022,49,"['documentation', 'sport']",1,8.3,5244
ts352729,2022,33,"['action', 'drama']",1,5.8,22
ts359646,2022,45,['documentation'],2,7.8,160
ts276796,2021,29,"['comedy', 'reality']",3,7.3,1992
ts329593,2022,54,"['music', 'documentation']",1,7.5,104
ts235293,2021,23,['comedy'],1,6.7,2230
ts330248,2022,27,['comedy'],1,6.6,125
ts235426,2022,25,['comedy'],2,8.2,1943
ts368086,2022,45,['drama'],1,7.2,1374
ts330139,2022,46,['drama'],1,7.8,1084
ts370254,2022,24,['documentation'],2,7.2,26
ts286928,2021,62,"['comedy', 'drama', 'music', 'romance']",1,7.3,1586
ts364745,2022,29,['comedy'],1,5.6,133
ts224849,2022,51,"['drama', 'crime']",1,6.7,769
ts296570,2021,49,"['crime', 'documentation']",1,0.0,0
ts288324,2021,23,"['comedy', 'scifi']",1,0.0,0
ts285948,2021,25,['reality'],2,0.0,0
ts292153,2022,56,"['drama', 'thriller']",1,6.6,3574
ts238325,2022,51,"['drama', 'thriller', 'war']",1,7.2,752
ts321051,2021,59,"['drama', 'history']",1,7.0,6122
ts317630,2021,33,"['drama', 'comedy', 'family']",1,8.2,3446
ts237035,2021,43,"['action', 'scifi', 'fantasy', 'romance', 'history']",1,8.5,399
ts304676,2021,58,"['drama', 'action', 'sport']",1,8.0,7272
ts272409,2021,32,['drama'],2,7.4,776
ts274557,2021,26,['comedy'],3,6.9,995
ts241613,2022,27,"['comedy', 'drama', 'music']",1,0.0,0
ts374232,2022,44,['thriller'],1,0.0,0
ts241892,2021,28,"['documentation', 'reality', 'comedy']",1,8.5,2387
ts363735,2022,29,"['drama', 'comedy']",1,6.1,352
